article,image_url
1000166974,https://images-foodtech.magnit.ru/T0XjatJw3w0Wkv-DC274AZS9YPh42wIUloyaqp_RyOo/rs:fit:1600:1600/plain/s3://img-dostavka/uf/f9b/f9b25e21a2f4bad763274580cfeb74f4/4ff15de0685664c13e8dced59adff491.jpeg@webp
1000166974,https://images-foodtech.magnit.ru/T0XjatJw3w0Wkv-DC274AZS9YPh42wIUloyaqp_RyOo/rs:fit:1600:1600/plain/s3://img-dostavka/uf/f9b/f9b25e21a2f4bad763274580cfeb74f4/4ff15de0685664c13e8dced59adff491.jpeg@webp
1079990117,https://images-foodtech.magnit.ru/qmC-UzJaAG3jjT0FBXZfWSYaPTKvRkE6Tukhmmfgiq0/rs:fit:1600:1600/plain/s3://img-dostavka/uf/beb/bebff7ffb699e57b27029892de03ffd2/ec4da3792e78cbedf2cb0041f1b693c3.jpeg@webp
1000293671,https://images-foodtech.magnit.ru/4PvODuNKW23sFBMy6RWPbzPA1Jralibufhx9pnN1S4U/rs:fit:1600:1600/plain/s3://img-dostavka/uf/450/450c0f5b4fb38afc9da0e80fcfceca12/e8385f89ea3f1858bd09c9f3852e6e35.png@webp
1000561095,https://images-foodtech.magnit.ru/07MUiM2-GcM-PLm8i3vFMWRYOPyM5CXJvZySGr87ygM/rs:fit:1600:1600/plain/s3://img-dostavka/uf/91e/91e4e1cb30a10bcf55818c5e8475c8b3/f5770529952065938f323414121ffb39.jpeg@webp
1000422446,https://images-foodtech.magnit.ru/hwqe3rYo381FALuN6izUYAl5aLhnYPfQgiMk3s75ZNg/rs:fit:1600:1600/plain/s3://img-dostavka/uf/af6/af69644f9d4805bcc8a576bce647a224/60d8c013062d34f73d1978866a03961b.jpeg@webp
1000533061,https://images-foodtech.magnit.ru/nCFwPotlCQFthSHkhwxauAfqp7NgkA_9d5Ese4kiO_0/rs:fit:1600:1600/plain/s3://img-dostavka/uf/665/66577c6ea466570f7fee7a0ab9201ede/d0be3eefa7bc5e1bdb9b7b062b3bfcd8.jpeg@webp
1000221852,https://images-foodtech.magnit.ru/GShh187PrHwQNPsbv0CmswKUzhWtdpZ443ctxVah0ZU/rs:fit:1600:1600/plain/s3://img-dostavka/uf/515/5157821757470e4e65e17c26ab913f7f/75a590e6e6ba74fc50c5e06603a6de17.jpeg@webp
1000537693,https://images-foodtech.magnit.ru/xTmHzqVBAbdlJs16qoa_s9qCGyG2NZUL4hIM9NGELmA/rs:fit:1600:1600/plain/s3://img-dostavka/uf/188/1884d25ddaa3972d67fb548ca32d1f85/880a8414319e30bdb851d8b8682b72e6.jpeg@webp
1000134680,https://images-foodtech.magnit.ru/wHXEENZT2KzPENZ2XgcRAUghtfUZtILESlcHDJibe9U/rs:fit:1600:1600/plain/s3://img-dostavka/uf/2b8/2b8676eafb53c97dedf31b0d2a721da9/16a7d5cbeec56fcf10170d23171fbc36.png@webp
1000567606,https://images-foodtech.magnit.ru/Ec6DbMn1JPsmG8ehzpdzd7sqheuSUZnPeO8wdLqcLlc/rs:fit:1600:1600/plain/s3://img-dostavka/uf/3a7/3a7e6d7780b7b85b4df7c7ddf3f66e5c/9a4b49856815f684b81e60cb32b80d7f.jpeg@webp
1000447853,https://images-foodtech.magnit.ru/GewXIN4W9ETM0gALFkcNVh25ghsL6hfbYomMkUktAJM/rs:fit:1600:1600/plain/s3://img-dostavka/uf/4ed/4ed20ad5ba6078c6cea606dd37715d7a/7b79050e70c41999fd405667729ced4e.jpeg@webp
1000425334,https://images-foodtech.magnit.ru/cB_vhIOfCmBuTSsZOGxC1uJs6GWGwVTtU_OQvQilzeo/rs:fit:1600:1600/plain/s3://img-dostavka/uf/bec/becef632704d552fa721741930027f69/a7e33da80cc76c3c7b4af3c95ff6a2e7.jpeg@webp
1000275216,https://images-foodtech.magnit.ru/YXvS1V-mZL9hUraayuaG_b1tfnJRRZlRb3hElVK8dFg/rs:fit:1600:1600/plain/s3://img-dostavka/uf/1a4/1a4676d4efdbce3fa6ccf45875338991/6dae70849eb25057d568322e202ccba8.jpeg@webp
1000338416,https://images-foodtech.magnit.ru/wdGOj9nyK-ZpTAw7ELlpLuWDrnP-SsoGg4-v7ZQDAAs/rs:fit:1600:1600/plain/s3://img-dostavka/uf/bed/bed0382a3e59221708c9dc8f6e8db1c5/c0e2d3cafe2c24a89ee7576e158b1d96.jpeg@webp
1000387144,https://images-foodtech.magnit.ru/DQMR1WoDXWhL8kgaSbStsG-5iW8sK3ZO5SR-XkNzElg/rs:fit:1600:1600/plain/s3://img-dostavka/uf/bdc/bdc52405417baa72cc60267b5808f3ba/814818f1f94378b0351cb3199d868a21.jpeg@webp
2199910266,https://images-foodtech.magnit.ru/sOYDZmsUx2gGSLvpsMwjMoSdjIiEZQrML-vqqfgbFQ0/rs:fit:1600:1600/plain/s3://img-dostavka/uf/085/0852576fd56c7cc9a00fb5e53368adec/a5be516270d2ad0f09598cac2113603d.jpeg@webp
1000381297,https://images-foodtech.magnit.ru/ZcA7V7ahOOpl7VcBzIGuecB-FoE6hx-PkLgJZk8TouU/rs:fit:1600:1600/plain/s3://img-dostavka/uf/b5e/b5e1a90b7feafa4d97cd05e44073034b/d6e2b05fc8d6e5e58ebafeb469348c33.jpeg@webp
1000453286,https://images-foodtech.magnit.ru/XknxvrBQEqM_nxY2jujgew5muLuVcH8e0ITPXZEgp9A/rs:fit:1600:1600/plain/s3://img-dostavka/uf/b22/b22ab6653ec171d78d172f8ae2c1423b/6041003a3277bd50a152a8d30543e70a.jpeg@webp
1000453286,https://images-foodtech.magnit.ru/XknxvrBQEqM_nxY2jujgew5muLuVcH8e0ITPXZEgp9A/rs:fit:1600:1600/plain/s3://img-dostavka/uf/b22/b22ab6653ec171d78d172f8ae2c1423b/6041003a3277bd50a152a8d30543e70a.jpeg@webp
1000220385,https://images-foodtech.magnit.ru/88LvfMRFxi3aRfEngf3Rw1ZRdMptOWrMt5dRcFki51g/rs:fit:1600:1600/plain/s3://img-dostavka/uf/a6f/a6f9170aff46edeb70df3b2a27a52c44/a56688d66dd772bfe92040766e1b0731.png@webp
1000304370,https://images-foodtech.magnit.ru/36MoEDXRV8EmqRhyr6TOwD_toVZC_1U5SnUKhWhQ0dE/rs:fit:1600:1600/plain/s3://img-dostavka/uf/51d/51dd13ca941bf2dae5c24c1dd12fc45b/52bfcbbc98bf36a519d457ecb10ff0d3.jpeg@webp
2135000003,https://images-foodtech.magnit.ru/JApTIJhHHADjMSUZBtJLxDObkew6kk_qBjvclZErMek/rs:fit:1600:1600/plain/s3://img-dostavka/uf/875/875c51474d182c07304808754110e0fe/78e53cb85d8cd201f07b3d39f4ace981.jpeg@webp
1000383141,https://images-foodtech.magnit.ru/i01D0KzVic-1aPQ_vlcAroEcqVMn8YEjxAJ4h_rl0oc/rs:fit:1600:1600/plain/s3://img-dostavka/uf/82e/82edd58bbfca662e826327699996e50a/05ff2df373812e981da9d8eef2441f82.jpeg@webp
2149400013,https://images-foodtech.magnit.ru/zTXgNoIfh54ahQBPxwfwwsejKDd5HLXb_LaD8ewP35Q/rs:fit:1600:1600/plain/s3://img-dostavka/uf/82c/82c632d692c316ad132bc0941d698c11/322b4f9502d83b6699bdf77230b9369a.png@webp
2123200017,https://images-foodtech.magnit.ru/Wi32fvcKfyUrSizP8Q4Thhent1shlZCYzCDR8UuhRgY/rs:fit:1600:1600/plain/s3://img-dostavka/uf/5bd/5bd4704a0f3b56538c106240244a8391/387f8cf9e158d70b39e7790f59b0f9c1.png@webp
1000156288,https://images-foodtech.magnit.ru/7tBmG-_NgcKsGyk7A4CyT9Wei2B840Dk1pynT1kKrBA/rs:fit:1600:1600/plain/s3://img-dostavka/uf/be6/be6051475f762a46ebfd0a8f1c1dda8b/ff1265e9e060ccf93cb807d0cad8dc96.jpeg@webp
1000261280,https://images-foodtech.magnit.ru/ywK3OEmwmrUFEpIlY2xsDoV-yb2YQ_yhfOjcpSKBc9g/rs:fit:1600:1600/plain/s3://img-dostavka/uf/fe9/fe91694407bc08a2e34749ff088246c4/b038014e3e082a01302d86720279d2c4.jpeg@webp
1000445049,https://images-foodtech.magnit.ru/obw9QUYjXVPxJxYWQs7ozNJlZ6JUM7JUSybtxKJTVWQ/rs:fit:1600:1600/plain/s3://img-dostavka/uf/f2b/f2bcde947428330852295b67e99d93f0/9098960852cdabe4d2f27b63a59d3e0a.png@webp
1000245634,https://images-foodtech.magnit.ru/88oGz5J7lCVH1n0hR61PprjagRaXvPbeUEK2kFo9kKU/rs:fit:1600:1600/plain/s3://img-dostavka/uf/2c5/2c5e195d69c635ff4f06c1aee2893320/afac42e67f68b05da82369d494a84ae1.jpeg@webp
1000245634,https://images-foodtech.magnit.ru/88oGz5J7lCVH1n0hR61PprjagRaXvPbeUEK2kFo9kKU/rs:fit:1600:1600/plain/s3://img-dostavka/uf/2c5/2c5e195d69c635ff4f06c1aee2893320/afac42e67f68b05da82369d494a84ae1.jpeg@webp
1000401420,https://images-foodtech.magnit.ru/4Gncx23q2KgPmCvmH-Oh-MbD8wcs_Dvs-FbxZMif9IM/rs:fit:1600:1600/plain/s3://img-dostavka/uf/b9c/b9c0bacab3c9ed5107824628e60d1f10/9b73789360cc17953e97594de0062b46.jpeg@webp
1077040010,https://images-foodtech.magnit.ru/LRxtQ_rmDzSZvKJPGeWDiz_4Fc_BtXezpGXJn1yKOcg/rs:fit:1600:1600/plain/s3://img-dostavka/uf/e53/e535f0df4a5972e3afd208413b2bc7fa/a7458884768ca2c09c065aeb1005b877.png@webp
1400000056,https://images-foodtech.magnit.ru/J3BnJN1sjUKtL-8CElfZ499r3fUw5jE1Zw_Z81sIhpc/rs:fit:1600:1600/plain/s3://img-dostavka/uf/e0b/e0b1b968c32d5fe3abe7ad69f88357f7/09944343f34b3358793666b8b97cd4b2.jpeg@webp
1400000056,https://images-foodtech.magnit.ru/J3BnJN1sjUKtL-8CElfZ499r3fUw5jE1Zw_Z81sIhpc/rs:fit:1600:1600/plain/s3://img-dostavka/uf/e0b/e0b1b968c32d5fe3abe7ad69f88357f7/09944343f34b3358793666b8b97cd4b2.jpeg@webp
1000387141,https://images-foodtech.magnit.ru/cbJzTw_CaDo4nKVHJKlqQXPtw0xiN1v290EYZb8qq5Y/rs:fit:1600:1600/plain/s3://img-dostavka/uf/d01/d0108da05210232b23a31c268a759853/aadf60446111a2a37c1cb8dc66c155d4.jpeg@webp
1000535160,https://images-foodtech.magnit.ru/Gf3Yrd6xD9ywkBB0TefO3b8YJgjdhHdzaCpmCL1bgck/rs:fit:1600:1600/plain/s3://img-dostavka/uf/60f/60faa0c83fa94ea6f5aa6d337b10b832/606547519ae2d5c60f4fd6418a2341a7.jpeg@webp
2400018301,https://images-foodtech.magnit.ru/4un5O8ABR3SYUEQrTSdiZNPNrO1EQCaR-zaumWxBSAk/rs:fit:1600:1600/plain/s3://img-dostavka/uf/398/39830e106f85dfddd422caa3970ec6f1/8dd8788eda442d3db46afb7b42baf0ce.png@webp
1000441522,https://images-foodtech.magnit.ru/PsUTqTMAgKIS_2zkYY90gbaqTRctwUS-vVUYV9hYtXA/rs:fit:1600:1600/plain/s3://img-dostavka/uf/21c/21c646677b2ca90853cdd077e59adcfc/91e550f5b99dc6f1b7b1d459c7ffb51c.jpeg@webp
1000155179,https://images-foodtech.magnit.ru/5RpwC1Y0Sn2Niq6WJLFqZYYzEUM90Rb3MOzrWrj9CqQ/rs:fit:1600:1600/plain/s3://img-dostavka/uf/ef5/ef5a21462f79ade8dde75f3a842bc996/28b8eb2b45e86daf593c0cf6fda40cf4.jpeg@webp
1000173847,https://images-foodtech.magnit.ru/gjI945M6lQAKmcD0CZDo9UE9Eauo526xye55oKDN9og/rs:fit:1600:1600/plain/s3://img-dostavka/uf/382/38258e8d13f4730b8ade13dd452bb465/57b18a3c19e04ee2b618f848c7d5a446.jpeg@webp
1000258473,https://images-foodtech.magnit.ru/MYVyUwHrsrYZJmwpctayALlIBPuLpjc_9_ialqN-poU/rs:fit:1600:1600/plain/s3://img-dostavka/uf/c5d/c5d418de690656639ac0b677e7d7e6a5/ef2b1dfd828a21faf55eaa1a88973963.jpeg@webp
5555552001,https://images-foodtech.magnit.ru/F22eNeVmA76905yejvzl9XpvLkjluJeY6g1IDxGUBKo/rs:fit:1600:1600/plain/s3://img-dostavka/uf/96f/96fc111f78b370429036235bdb694848/c5f3513db356de1facf99db7bdebd7d1.jpeg@webp
1000233458,https://images-foodtech.magnit.ru/IDkUwH23VajazNVc4bqhFWvodElmnDtYsw2aiWyKfkk/rs:fit:1600:1600/plain/s3://img-dostavka/uf/b5a/b5a0a2b4b70d0d9cfeb34f013b9ce3a7/c41880bb738e865f922ed0234560be08.jpeg@webp
1000233462,https://images-foodtech.magnit.ru/W0pPjKuJpo6KYVa-bKStRrR16I9ejCLP6-4NKhJNz0k/rs:fit:1600:1600/plain/s3://img-dostavka/uf/f5d/f5dc5afc7a639d0366684bcc03c4486c/35fb97340ccbc446bbf60b22c00234b0.jpeg@webp
1000233457,https://images-foodtech.magnit.ru/Zr0KPTehLUyMJ0quPwuK6qPDICpxVihYnPaj_8Ay_5g/rs:fit:1600:1600/plain/s3://img-dostavka/uf/c1a/c1a5f956e24b0f5adcc83e5691f10db0/c494a2e72d4a84045fe8174b8818f334.jpeg@webp
1000373009,https://images-foodtech.magnit.ru/HUdB8fB95Zk8BCo9RgBjhBmmJxJKqfk6HyDmOBoCbn4/rs:fit:1600:1600/plain/s3://img-dostavka/uf/9c8/9c87200260ed0c1e2875f8deb78b104e/de39f5f3fb3eaeadf9d35492d21e51bd.jpeg@webp
1000306264,https://images-foodtech.magnit.ru/EAA1V0v2K5_AsYdjF4RUId5JkM6AG9gUaCYvF_h9WR4/rs:fit:1600:1600/plain/s3://img-dostavka/uf/4bf/4bf16ec42a2dc1374c16baaa9443714c/0b5ac96e7a1f717fddb18f88c3a09d98.jpeg@webp
1000343930,https://images-foodtech.magnit.ru/BjZByzGz_jN9OTiJg3kwm-nrPlxoOhm2TDGYXDcev3A/rs:fit:1600:1600/plain/s3://img-dostavka/uf/aa2/aa2355fa65a6e46f96c1577406d2caa5/e61c9d2f976f03e66fd499657751862c.jpeg@webp
1000233459,https://images-foodtech.magnit.ru/bzmJVgctsmF-3IgVY-QTVnQCUs9SuRZfJRDK_9orZaY/rs:fit:1600:1600/plain/s3://img-dostavka/uf/f5c/f5c65871c6668275b828edb659cdbc7d/09738f9d09a28d87ba8d382debeb5675.jpeg@webp
1000392146,https://images-foodtech.magnit.ru/R-6vqdCpkw7wZGWCZIYqG0sjIATOo-ANB2aVCUvnB1w/rs:fit:1600:1600/plain/s3://img-dostavka/uf/e98/e98dfb4190e000811aaae819d4920383/bc68b0d6a3325fa0119e0586e13eabef.jpeg@webp
1000297735,https://images-foodtech.magnit.ru/vz-o2RKb3bY0vdwX2EPXnk-m-21a6GcpXjaGQ9LUGsI/rs:fit:1600:1600/plain/s3://img-dostavka/uf/851/851be055d1af8e676eced9a0e4eaa93a/e4ca0fce972869e831b3518c9fc0db76.jpeg@webp
1000280179,https://images-foodtech.magnit.ru/kw-Am2fKkfzOSjSmFs3CJd0zPKr1glg-o3mSowC-hJg/rs:fit:1600:1600/plain/s3://img-dostavka/uf/99f/99f20cf674eabb3bc83e2d842c9628df/a46cfd2027ab251a285920577663eb29.jpeg@webp
1000289065,https://images-foodtech.magnit.ru/MBabHiRcmgPudUT4VXSu1Lq22dv3eHQXPvREs2_O_QA/rs:fit:1600:1600/plain/s3://img-dostavka/uf/ca7/ca71275aac41699b58350d39019880df/aa2c69f37f81a6196ea78cbd74226634.jpeg@webp
1000123222,https://images-foodtech.magnit.ru/UEDJdC6Xmv_9FgO0ZCj37GntrpM1kwtWW145Md3fyqo/rs:fit:1600:1600/plain/s3://img-dostavka/uf/f8a/f8adbe42ed1f4ef0b87cef4fd932cbc3/e444d99f5c7fc680f56233c6512e6ac8.jpeg@webp
1000306888,https://images-foodtech.magnit.ru/He2YcYFPW3iuKN2S0xZHOxDFfnKVsI9s06ovYVUCqRU/rs:fit:1600:1600/plain/s3://img-dostavka/uf/671/671d389c057c645059e18bbca6fd0c05/5a333a15683616987763f6cbfe1e9deb.jpeg@webp
1000392147,https://images-foodtech.magnit.ru/gIQThjrqsblES79RPURl3_Xvo0fSwj_D7gm5db9PDuc/rs:fit:1600:1600/plain/s3://img-dostavka/uf/a1c/a1c10eab83ad49841616a06055694fd5/f5a871b29d48dbf497845127bafa6c5c.jpeg@webp
1000289063,https://images-foodtech.magnit.ru/fjtyhcGx5QBytGEgK8rBAHyjMiJ9O0fjPLH7ShVypMM/rs:fit:1600:1600/plain/s3://img-dostavka/uf/37e/37e9ce09caf99f11c368be83d3451737/f1145be5bfc9e1c240337d2eb1f08450.jpeg@webp
1000279555,https://images-foodtech.magnit.ru/fx8tpToeUP2AUO5ZQ3Y7O2nSVQVqhJ2hQSLphARUS08/rs:fit:1600:1600/plain/s3://img-dostavka/uf/904/904682c04d59adcce981ab85d394e0bf/610214767f7e5866237b574eca48f0cf.jpeg@webp
1000256431,https://images-foodtech.magnit.ru/ms6ws4fa-xM1t_j8ct0xOzHT7zJ94XwpQUPN3uhuRYM/rs:fit:1600:1600/plain/s3://img-dostavka/uf/f79/f790eb42d2a33f536f3b6412b59d1546/123c3ad8e66eb9688961ac3ede9bccf2.jpeg@webp
1000199832,https://images-foodtech.magnit.ru/bxnCjQZbf5-Y1IN7RNXo8CPjLcIZO8wO58MkvtFCBe8/rs:fit:1600:1600/plain/s3://img-dostavka/uf/bfc/bfc72e2063021b7ead12415a7a134a26/4317075bee5c1e7b8606e9556ce8db8a.jpeg@webp
1000289909,https://images-foodtech.magnit.ru/8FTQj5mFytFISDHBpdAwmuEoULcHjQSEpgY5Bt0FdqU/rs:fit:1600:1600/plain/s3://img-dostavka/uf/046/04667840131cf11a390a316c913bc76f/856e726c9cd307a590dc41408e0c214b.jpeg@webp
1000279558,https://images-foodtech.magnit.ru/8sLtUm7zpjxTymZDr3507eNnpJm7HuK-xWlQca2pUxQ/rs:fit:1600:1600/plain/s3://img-dostavka/uf/3eb/3ebe54a95fa13a9b7da72d85b31cedc0/ac13926abd5d5382f6ab9bcb94d95fa7.jpeg@webp
1000385426,https://images-foodtech.magnit.ru/G5g8nQdYaaI2XSh4zwCHAgxUf6CY_SeBDuuWVzwnzCY/rs:fit:1600:1600/plain/s3://img-dostavka/uf/fe7/fe7394be3b58819d6af2486dc8becd9b/0122c6f1906c11f7c0f8ce2911d5c51f.jpeg@webp
1000306265,https://images-foodtech.magnit.ru/7dlL4rJ7ttSuFFvCLHrV-ZrMM4V8aOGQHpyftJUwT-Q/rs:fit:1600:1600/plain/s3://img-dostavka/uf/1ce/1ce26e5678ab64ab8982a198f49912ec/0764f4f82c2ef1a5c14b61215b233a6e.jpeg@webp
1000482997,https://images-foodtech.magnit.ru/uOepK5d2kh7fnaY9bLeSABaza1HiOqg4OozGT0imubU/rs:fit:1600:1600/plain/s3://img-dostavka/uf/4d8/4d8268646f0d3bffc4d214ec09b36a1a/abe92bd724b9b7c7db3e9dc9fb56c96d.jpeg@webp
1000257188,https://images-foodtech.magnit.ru/bTlR6b__MoIY66iilouH6o3XETtFC7kD0cFsmdT0mIM/rs:fit:1600:1600/plain/s3://img-dostavka/uf/302/3028180e3745374de8d82d59beafce6d/dc5dcf7c0a7671c9309252ccf68a60aa.jpeg@webp
1000319798,https://images-foodtech.magnit.ru/-TJtl3hXbHaCf-DhSfgK-zoipktvgcb4zFj0pPqrenI/rs:fit:1600:1600/plain/s3://img-dostavka/uf/b4f/b4fe4fcde2d60c8eaeece99ae056fcca/d175c3e378526c425977656c9cc107d0.jpeg@webp
1000506856,https://images-foodtech.magnit.ru/s-WRUrzFLBsExBfXvtaffDTPpq4SGN5uWnTx0nMYXFU/rs:fit:1600:1600/plain/s3://img-dostavka/uf/f2f/f2f6b28b844f2b60ca870a541a1c9092/ca0b3d297fee8a4ce6040cc34a0ccd5f.jpeg@webp
1000512761,https://images-foodtech.magnit.ru/5tzPU_kkeOMY7Ub7MRaJA0f8Rs1e-VSiCPAhZrADFKU/rs:fit:1600:1600/plain/s3://img-dostavka/uf/c9b/c9b0ca8c96a45022e2b1e088f547ebd7/8e4a6c9bfbf95d472fc6d403e1330531.jpeg@webp
1000330448,https://images-foodtech.magnit.ru/IAK_I5294Y8-wQKBK17Ts5Wj75gDIgThBdGtVyQHL8o/rs:fit:1600:1600/plain/s3://img-dostavka/uf/88f/88f89e779c684cfae174b0c5dcf214fe/4c83c5f33180734a50ddaf2e16ef727a.jpeg@webp
1000279559,https://images-foodtech.magnit.ru/JZaCBmokA0FQJzF-LmDJ_ENTeVaiRcsTIyqV_j2Myfc/rs:fit:1600:1600/plain/s3://img-dostavka/uf/56d/56d68d2b84475121718fc859a52d8a8b/6740bd368712c77e0744b53091adf382.jpeg@webp
1000440905,https://images-foodtech.magnit.ru/RrXZdF3ktOep7LqC_ou3PkLHSflGpr2bwCZ1itrQLnE/rs:fit:1600:1600/plain/s3://img-dostavka/uf/3a3/3a34d0ceb52c1dffd9a8ebbccd521d08/e39e7edea510cb83d4af98e7cadbc522.jpeg@webp
1000454725,https://images-foodtech.magnit.ru/7HQ3a31D59x6AIeqYdmdXHSaxHt4psDu6kZmauIaTGw/rs:fit:1600:1600/plain/s3://img-dostavka/uf/9ad/9ad693adc3491ec2781b656b025b41cd/943acaf6d40d59a2023ee7ad41b72f23.jpeg@webp
1000261026,https://images-foodtech.magnit.ru/ZRuATyxBQfcmMPv6MJBPjIfwzPfuWIQHafyQg6nf1nc/rs:fit:1600:1600/plain/s3://img-dostavka/uf/a8c/a8ca65c499e587610318c9bc5ec18f19/3523de82cba8576f0ffaf4c5d03b20c2.jpeg@webp
1000134129,https://images-foodtech.magnit.ru/CuWTYzPOtbRiSUYT4Ob8y2WXu_A9J8BNW7VJ7WCR7uA/rs:fit:1600:1600/plain/s3://img-dostavka/uf/ef1/ef121c042a12079a6efa0250991ce65d/3bb2c47136faf7b53c7841606a41e4e2.jpeg@webp
1000240825,https://images-foodtech.magnit.ru/cXDFKTivf7WslQqXCdeaC0JtZHZr91qYlxqZm-rze9o/rs:fit:1600:1600/plain/s3://img-dostavka/uf/acb/acb19ca61b210aab31a87a5b68297d32/a10ce526d88d5df38b1f804fe9a05c25.jpeg@webp
1000547003,https://images-foodtech.magnit.ru/cfSiBut0Ktoa6mt7AuLudI3nAfvv1jqiV7LAV1_w4XA/rs:fit:1600:1600/plain/s3://img-dostavka/uf/8f8/8f8b48895e40fb63e9cd337a8a147b0a/38e03a00b8929c86b2fa73b40c105549.jpeg@webp
8000031705,https://images-foodtech.magnit.ru/Wz1SNXIwVqGo591pV6kiUcHN_VCURNjNYT9tuenndo4/rs:fit:1600:1600/plain/s3://img-dostavka/uf/ee1/ee1d38a1f6773b0ba0229afd7a860ef4/7606a579abd788a2d54f144b2e5d8ba8.jpeg@webp
8000032530,https://images-foodtech.magnit.ru/RH_tPJkriIqwN-VtDh_nsjdlXFcEb2gE8-Y1B6NrDC0/rs:fit:1600:1600/plain/s3://img-dostavka/uf/ecf/ecfdb01a402666b800a627fbca49bde3/6d3d688cc64911570151ac7e84711e8d.jpeg@webp
1000008345,https://images-foodtech.magnit.ru/om1hOjkxnVGBOx5aw--WaNVHftFzpV8mctY5tNfoYMA/rs:fit:1600:1600/plain/s3://img-dostavka/uf/fc4/fc43ffaa6ffc09d776ae99a52d80f8ce/cc217d16b8c41f4c69cea5b2ec11ce54.jpeg@webp
1000574035,https://images-foodtech.magnit.ru/szSXPcqwMxsPt8FKSrM2pOytkobATivRcz5ET-kCsGQ/rs:fit:1600:1600/plain/s3://img-dostavka/uf/c15/c157aabe6f3c5cebf8fe66932bef1ff7/be53367def8918a83364a491ca87412e.jpeg@webp
1000203236,https://images-foodtech.magnit.ru/__eb2NltV4SBQigYV3PfOgMdAlO4uK54ZSJVTZPhH9M/rs:fit:1600:1600/plain/s3://img-dostavka/uf/f00/f005965c21a70e0547fd01aeba189797/4ef9d916d512593ebad2058c97b0b61c.jpeg@webp
1000124710,https://images-foodtech.magnit.ru/WLraNiSQokUOjlUjthmE9QrIK1UI8KLHPRqk7ZDmjaY/rs:fit:1600:1600/plain/s3://img-dostavka/uf/f19/f19ed6368db4249c176152437ae4ee28/17473d5757e2195095a5b3da162444e6.jpeg@webp
1000261025,https://images-foodtech.magnit.ru/6VtM3dhohzQ8RMw11lza0-OLpceloHfmDPsp7YZzBCE/rs:fit:1600:1600/plain/s3://img-dostavka/uf/438/43827c5ee8448991e0f80c54a8d53663/57001728abd7f3e7f834b8c5002972ed.jpeg@webp
1000417384,https://images-foodtech.magnit.ru/5unr933ThApcv2Rj62q7o23LXXLy2ymLPoc3upjY0Gc/rs:fit:1600:1600/plain/s3://img-dostavka/uf/c85/c854ce81dda7db5fa611e5679f8cb13d/88b25a94b9b206110a61309008a13257.jpeg@webp
1000321493,https://images-foodtech.magnit.ru/LWZRVW1hJeLDlXkID7YBOqBRJCHHczbo6W2aUNQ4CvQ/rs:fit:1600:1600/plain/s3://img-dostavka/uf/e13/e13489ba3bf319f47dd852d82cad97a1/c03a51ab0d037406218c583f7a290e0b.jpeg@webp
1000241484,https://images-foodtech.magnit.ru/bYjM0RoVB1YNfji0qyUqxGmzsUJCFIkWLA15KZYbFpI/rs:fit:1600:1600/plain/s3://img-dostavka/uf/e4b/e4bffc6b6df2855dadf53d5d759cd612/154cefb6712f85e3c26edf6dd7f35540.jpeg@webp
2047000014,https://images-foodtech.magnit.ru/ffVLTg1SNOzaxDnpb2P3bBfFvVqzWL_eVnhZu-kFlTw/rs:fit:1600:1600/plain/s3://img-dostavka/uf/69c/69cc1a0fff3df1f83776e4d680591715/a0fbf044fb22118807393419425b2590.jpeg@webp
3454700001,https://images-foodtech.magnit.ru/J6f0I--iP-NGscxE0eCmE-EzjWnFZUXLkex23MJMlew/rs:fit:1600:1600/plain/s3://img-dostavka/uf/888/8884bc9a3fc46ec0e5cf0a2bcf43d3c9/b7c7c06accd9b1df5a47b2134bb253be.jpeg@webp
1899800733,https://images-foodtech.magnit.ru/BskMBeQYwtyRVR80o_MH1HfRbSWH9NKw8or1w9EyBNM/rs:fit:1600:1600/plain/s3://img-dostavka/uf/450/450a6d25a8eb9e7fc7e69fe82014a4c8/18e0e4ffa0b90bc872de4558caa4dc42.jpeg@webp
2047000007,https://images-foodtech.magnit.ru/y9q7p93l4E2-J-37ZX9SweBYhmDaLf2Y_Vs-hCkhd1o/rs:fit:1600:1600/plain/s3://img-dostavka/uf/e08/e0840b38c970661fe985bd8fe27a89d6/ff86e8e143e06e6b23c89652da8ff928.jpeg@webp
1000372785,https://images-foodtech.magnit.ru/CFSBDzfl8J8ggcQ-mjkNnsiq172GxhXHq9qo3nPXgUA/rs:fit:1600:1600/plain/s3://img-dostavka/uf/05c/05c5ce25875246f628753af31920f924/455d3792a064d43b26559c17e1679848.jpeg@webp
1000229088,https://images-foodtech.magnit.ru/cIVvGA6A2jYSMRaqzdbEW_FOFo9IA40Kr0xyIYdlxtk/rs:fit:1600:1600/plain/s3://img-dostavka/uf/eed/eed7e3068ab8c3aa9780c9971e2e2f87/a99be85a43d1fa0a873dc521c8493e93.jpeg@webp
1000044078,https://images-foodtech.magnit.ru/xG6jSESqU2o0iqkM9k0yGDVymNFfBWxm2QArwisAFnU/rs:fit:1600:1600/plain/s3://img-dostavka/uf/4aa/4aa8c88a47506ff64ca0c1c315c920da/3ec2ddcdfbcdfb8c22b7012cdd630624.jpeg@webp
