id,image_url,name
chicken_bludo_21,https://www.povarenok.ru/data/cache/2013jan/24/08/68521_67050-710x550x.jpg,Куриный брусочек
chicken_bludo_22,https://www.povarenok.ru/data/cache/2013jan/24/58/68763_42736-710x550x.jpg,"Курица в молочно-чесночном соусе ""Шкмерули"""
chicken_bludo_23,https://www.povarenok.ru/data/cache/2013apr/17/34/135556_27894-710x550x.jpg,Курица на соли
chicken_bludo_24,https://www.povarenok.ru/data/cache/2013jan/24/27/68565_50500-710x550x.jpg,Разделка куриной голени
chicken_bludo_25,https://www.povarenok.ru/data/cache/2015mar/31/41/1088110_61027-710x550x.jpg,"Бархатная курица, приготовленная секретным способом"
chicken_bludo_26,https://www.povarenok.ru/data/cache/2016jun/13/19/1611762_19535-710x550x.jpg,Запеченные баклажаны с куриным мясом
chicken_bludo_27,https://www.povarenok.ru/data/cache/2015dec/30/28/1394208_70578-710x550x.jpg,"Курица, запеченная с хлебом"
chicken_bludo_28,https://www.povarenok.ru/images/recipes/37/3782/378228.jpg,"Куриная печень ""Быстрое угощение"""
chicken_bludo_29,https://www.povarenok.ru/images/recipes/43/4308/430860.jpg,Куриное филе «Зебра»
chicken_bludo_30,https://www.povarenok.ru/data/cache/2014nov/02/38/916897_41783-710x550x.jpg,Сочные куриные отбивные с начинкой
chicken_bludo_31,https://www.povarenok.ru/data/cache/2013jan/24/21/68534_72394-710x550x.jpg,Курица в яично-сырной заливке
chicken_bludo_32,https://www.povarenok.ru/data/cache/2014jun/17/57/772867_84383-710x550x.jpg,"Чахохбили, как оно должно быть"
chicken_bludo_33,https://www.povarenok.ru/data/cache/2013jan/24/22/68543_95056-710x550x.jpg,Фальшивая телятина из курицы
chicken_bludo_34,https://www.povarenok.ru/images/recipes/12/1264/126414.jpg,Хрустящая курица
chicken_bludo_35,https://www.povarenok.ru/data/cache/2012dec/17/28/51526_48504-710x550x.jpg,"Ужин ""Очень довольный зять"""
chicken_bludo_36,https://www.povarenok.ru/data/cache/2014jul/16/15/799332_76030-710x550x.jpg,"Курица ""Кунг Пао"""
chicken_bludo_37,https://www.povarenok.ru/images/recipes/54/5456/545698.jpg,Кабачки с курицей в нежнейшем соусе
chicken_bludo_38,https://www.povarenok.ru/data/cache/2018may/22/05/2339826_64974-710x550x.jpg,"Курица с овощами ""Рецепт ленивой хозяйки"""
chicken_bludo_39,https://www.povarenok.ru/data/cache/2013nov/04/37/551178_55647-710x550x.jpg,Куриные шарики в сливочном соусе
chicken_bludo_40,https://www.povarenok.ru/data/cache/2013jan/29/50/72104_48466-710x550x.jpg,Куриные сосиски
chicken_bludo_41,https://www.povarenok.ru/images/recipes/29/2962/296220.jpg,Курица по-дачному
chicken_bludo_42,https://www.povarenok.ru/data/cache/2013jun/26/08/182300_86319-710x550x.jpg,Мясной пирог без теста
chicken_bludo_43,https://www.povarenok.ru/data/cache/2016jul/22/30/1653052_87473-710x550x.jpg,Кабачково-куриные оладьи
chicken_bludo_44,https://www.povarenok.ru/data/cache/2016mar/30/53/1519188_64657-710x550x.jpg,Буженина из курицы
chicken_bludo_45,https://www.povarenok.ru/data/cache/2016oct/06/08/1731837_76833-710x550x.jpg,Запеченная гречка с курицей
chicken_bludo_46,https://www.povarenok.ru/data/cache/2013jan/24/02/68783_38817-710x550x.jpg,"Жареная курица в стиле ""Зуни Кафе"""
chicken_bludo_47,https://www.povarenok.ru/data/cache/2014dec/09/58/964614_76369-710x550x.jpg,Курино-творожный пирог
chicken_bludo_48,https://www.povarenok.ru/data/cache/2015nov/12/19/1344150_20854-710x550x.jpg,Куриные бёдра с грибами в соусе
chicken_bludo_49,https://www.povarenok.ru/data/cache/2013nov/16/42/564020_97416-710x550x.jpg,"Запеканка ""Радужная"""
chicken_bludo_50,https://www.povarenok.ru/data/cache/2018sep/13/50/2396636_75649-710x550x.jpg,Курица с акцентом
chicken_bludo_51,https://www.povarenok.ru/data/cache/2013jan/24/31/68588_78100-710x550x.jpg,Пастрома с медом и паприкой
chicken_bludo_52,https://www.povarenok.ru/data/cache/2013jan/24/29/68578_35693-710x550x.jpg,"Мясной пирог ""Чайная роза"""
chicken_bludo_53,https://www.povarenok.ru/data/cache/2016jan/12/02/1406444_23515-710x550x.jpg,Отбивные из куриной грудки
chicken_bludo_54,https://www.povarenok.ru/data/cache/2014nov/03/54/918937_40031-710x550x.jpg,Куриные трубочки с начинкой и рисом
chicken_bludo_55,https://www.povarenok.ru/images/recipes/5/542/54236.jpg,"Горячее из курицы ""Дипломат"""
chicken_bludo_56,https://www.povarenok.ru/data/cache/2015apr/12/34/1105235_22042-710x550x.jpg,Курица в луковом маринаде
chicken_bludo_57,https://www.povarenok.ru/data/cache/2012dec/15/41/50639_59716-710x550x.jpg,"Котлеты куриные ""Гости на пороге"""
chicken_bludo_58,https://www.povarenok.ru/data/cache/2012dec/17/30/51536_99793-710x550x.jpg,"Мешочек ""Рюкзачок туриста"""
chicken_bludo_59,https://www.povarenok.ru/data/cache/2015apr/27/56/1124643_62488-710x550x.jpg,"Куриные отбивные ""Довольная семья"""
chicken_bludo_60,https://www.povarenok.ru/data/cache/2015jan/23/45/1004984_80168-710x550x.jpg,"Цыпленок ""Табака"""
chicken_bludo_61,https://www.povarenok.ru/data/cache/2013jan/24/34/68855_12018-710x550x.jpg,Блюда из курицы
chicken_bludo_62,https://www.povarenok.ru/data/cache/2014may/01/25/735558_63519-710x550x.jpg,"Курица с картофелем ""Барьерный риф"""
chicken_bludo_63,https://www.povarenok.ru/data/cache/2012dec/17/36/51581_42313-710x550x.jpg,"Курица ""Тандури"""
chicken_bludo_64,https://www.povarenok.ru/data/cache/2018oct/17/36/2419066_26519-710x550x.jpg,"Курица в соусе ""Амарант"""
chicken_bludo_65,https://www.povarenok.ru/data/cache/2015nov/28/35/1362912_12088-710x550x.jpg,"Отбивные, маринованные в яйце"
chicken_bludo_66,https://www.povarenok.ru/images/recipes/12/1297/129708.jpg,"Багет, фаршированный курицей и грибами"
chicken_bludo_67,https://www.povarenok.ru/data/cache/2018nov/01/47/2427142_60390-710x550x.jpg,"Куриные рулетики ""Королевские"""
chicken_bludo_68,https://www.povarenok.ru/data/cache/2013aug/05/51/486076_27902-710x550x.jpg,Курица в банке
chicken_bludo_69,https://www.povarenok.ru/data/cache/2014tmp/09/24/741410_34504-710x550x.jpg,Куриное филе на итальянский манер
chicken_bludo_70,https://www.povarenok.ru/data/cache/2015jan/20/44/1002430_81341-710x550x.jpg,Куриное филе в кунжуте
chicken_bludo_71,https://www.povarenok.ru/data/cache/2013jan/24/48/68678_14305-710x550x.jpg,Печеночные кексы с начинкой
chicken_bludo_72,https://www.povarenok.ru/data/cache/2018may/19/24/2338098_74875-710x550x.jpg,Индейка в чесночной заливке
chicken_bludo_73,https://www.povarenok.ru/images/recipes/34/3495/349509.jpg,Котлеты по-киевски классические
chicken_bludo_74,https://www.povarenok.ru/data/cache/2018may/11/28/2332850_84899-710x550x.jpg,"Котлеты молочные ""Мисс нежность"""
chicken_bludo_75,https://www.povarenok.ru/data/cache/2017feb/02/55/1896927_34397-710x550x.jpg,"Курица, запеченная с овощами и рисом"
chicken_bludo_76,https://www.povarenok.ru/data/cache/2018nov/30/48/2441749_51335-710x550x.jpg,Куриное филе в хрустящей панировке
chicken_bludo_77,https://www.povarenok.ru/data/cache/2016sep/28/13/1723233_72532-710x550x.jpg,Куриные сердечки в сметане
chicken_bludo_78,https://www.povarenok.ru/data/cache/2014nov/22/46/942744_28309-710x550x.jpg,"Курица с грибами, запечённая под шубой"
chicken_bludo_79,https://www.povarenok.ru/data/cache/2013jan/24/00/68773_39839-710x550x.jpg,Куриная отбивная для лентяек
chicken_bludo_80,https://www.povarenok.ru/data/cache/2013jan/24/51/68707_62079-710x550x.jpg,Курица “15 минут 8 часов”
chicken_bludo_81,https://www.povarenok.ru/data/cache/2015feb/19/07/1037899_63114-710x550x.jpg,"Окорочка куриные фирменные ""От папы"""
chicken_bludo_82,https://www.povarenok.ru/data/cache/2015nov/28/17/1363158_43396-710x550x.jpg,Секретная курица-3
chicken_bludo_83,https://www.povarenok.ru/data/cache/2013jan/24/48/68682_32254-710x550x.jpg,Курица в томатно-сметанном соусе
chicken_bludo_84,https://www.povarenok.ru/data/cache/2013jan/26/42/70217_91884-710x550x.jpg,Курица по-аджарски
chicken_bludo_85,https://www.povarenok.ru/data/cache/2013jan/24/30/68833_58050-710x550x.jpg,"Котлеты печеночные ""Вариант"""
chicken_bludo_86,https://www.povarenok.ru/data/cache/2016oct/10/50/1740395_68189-710x550x.jpg,Курица для лентяек «Праздничная сиеста»
chicken_bludo_87,https://www.povarenok.ru/data/cache/2015feb/02/42/1016038_62160-710x550x.jpg,Бризоль с грибами
chicken_bludo_88,https://www.povarenok.ru/data/cache/2017jun/26/05/2052487_47452-710x550x.jpg,Идеальная куриная грудка
chicken_bludo_89,https://www.povarenok.ru/data/cache/2013jan/24/30/68584_63616-710x550x.jpg,Пызы
chicken_bludo_90,https://www.povarenok.ru/data/cache/2019jan/19/08/2473835_59324-710x550x.jpg,Куриная грудка в пекарской бумаге
chicken_bludo_91,https://www.povarenok.ru/data/cache/2014oct/30/30/913603_46236-710x550x.jpg,"Горячее ""Птичье гнездо"""
chicken_bludo_92,https://www.povarenok.ru/data/cache/2012dec/02/42/44747_62411-710x550x.jpg,"Курица ""Бомбей"""
chicken_bludo_93,https://www.povarenok.ru/data/cache/2017mar/07/41/1940965_51486-710x550x.jpg,Курица в горчичном соусе
chicken_bludo_94,https://www.povarenok.ru/data/cache/2013jan/24/37/68606_60286-710x550x.jpg,Мексиканские бурритос с курицей
chicken_bludo_95,https://www.povarenok.ru/data/cache/2013jan/24/49/68624_90771-710x550x.jpg,"Курица ""Фифочка"""
chicken_bludo_96,https://www.povarenok.ru/data/cache/2014jul/30/08/812836_38443-710x550x.jpg,Цветная капуста с курицей в томатно-овощном соусе
chicken_bludo_97,https://www.povarenok.ru/data/cache/2013jan/24/58/68762_82498-710x550x.jpg,Острая курица в сливочном соусе
chicken_bludo_98,https://www.povarenok.ru/data/cache/2012dec/17/33/51555_88499-710x550x.jpg,Фаршированные куриные окорочка
chicken_bludo_99,https://www.povarenok.ru/data/cache/2015nov/04/53/1333974_18642-710x550x.jpg,Куриные желудки по-корейски
chicken_bludo_100,https://www.povarenok.ru/data/cache/2013jan/24/49/68689_42388-710x550x.jpg,"Нежная курица ""В оболочке"""
chicken_bludo_101,https://www.povarenok.ru/data/cache/2014aug/04/53/819232_58438-710x550x.jpg,Очень вкусные куриные крылья
chicken_bludo_102,https://www.povarenok.ru/data/cache/2013jul/05/31/466369_84500-710x550x.jpg,Котлеты для пикника
chicken_bludo_103,https://www.povarenok.ru/data/cache/2014apr/23/27/728039_30495-710x550x.jpg,Куриные драники
chicken_bludo_104,https://www.povarenok.ru/data/cache/2014jan/19/42/622344_69165-710x550x.jpg,Куриные барабанные палочки в изумительном соусе
chicken_bludo_105,https://www.povarenok.ru/data/cache/2012nov/13/24/35010_97123-710x550x.jpg,Фрикасе из курицы
chicken_bludo_106,https://www.povarenok.ru/images/recipes/29/2945/294589.jpg,Завертушки
chicken_bludo_107,https://www.povarenok.ru/data/cache/2018oct/18/53/2419463_53523-710x550x.jpg,"Куриное филе ""Сюрприз"""
chicken_bludo_108,https://www.povarenok.ru/data/cache/2013oct/30/53/546690_95088-710x550x.jpg,Куриные колбаски с сердечками и сыром
chicken_bludo_109,https://www.povarenok.ru/data/cache/2013jan/24/03/68789_35865-710x550x.jpg,Курица в кисло-сладком соусе с кунжутом
chicken_bludo_110,https://www.povarenok.ru/data/cache/2020may/07/23/2704053_34629-710x550x.jpg,Куриное филе экспресс-вариант
chicken_bludo_111,https://www.povarenok.ru/data/cache/2017dec/22/13/2214390_76154-710x550x.jpg,Цыпленок в духовке по-домашнему
chicken_bludo_112,https://www.povarenok.ru/data/cache/2014feb/05/05/637054_92965-710x550x.jpg,"Куриные грудки ""Пармеджано"""
chicken_bludo_113,https://www.povarenok.ru/data/cache/2015sep/30/10/1283648_89924-710x550x.jpg,Куриная печень по-французски
chicken_bludo_114,https://www.povarenok.ru/data/cache/2013jan/24/38/68869_47042-710x550x.jpg,Борани
chicken_bludo_115,https://www.povarenok.ru/data/cache/2016nov/03/17/1800043_23505-710x550x.jpg,Тефтели из куриного мяса с сыром
chicken_bludo_116,https://www.povarenok.ru/data/cache/2017nov/14/45/2180785_40699-710x550x.jpg,Куриная котлета по-креольски
chicken_bludo_117,https://www.povarenok.ru/data/cache/2017apr/06/59/1978065_20757-710x550x.jpg,Куриные грудки по-итальянски
chicken_bludo_118,https://www.povarenok.ru/data/cache/2012dec/17/45/51782_44948-710x550x.jpg,"Куриное филе ""Восхитительная нежность"""
chicken_bludo_119,https://www.povarenok.ru/data/cache/2020sep/13/46/2765954_55326-710x550x.jpg,Курица по-французски 4
chicken_bludo_120,https://www.povarenok.ru/images/recipes/30/3093/309331.jpg,Куриные крылышки по-китайски
chicken_bludo_121,https://www.povarenok.ru/data/cache/2013jan/24/49/68694_23307-710x550x.jpg,Колбаса куриная рубленая
chicken_bludo_122,https://www.povarenok.ru/data/cache/2015jan/29/44/1011905_41583-710x550x.jpg,Диетические фаршированные грудки
chicken_bludo_123,https://www.povarenok.ru/images/recipes/0/8/824.jpg,Куриные рулетики с сыром
chicken_bludo_124,https://www.povarenok.ru/data/cache/2013jan/24/59/68770_40542-710x550x.jpg,"Куриные котлеты ""Акварель-ка"""
chicken_bludo_125,https://www.povarenok.ru/data/cache/2013jan/25/28/69147_19230-710x550x.jpg,Куриная печень с медовым луком
chicken_bludo_126,https://www.povarenok.ru/data/cache/2013jul/21/35/476380_68679-710x550x.jpg,Нежная куриная грудка
chicken_bludo_127,https://www.povarenok.ru/data/cache/2019oct/30/06/2600374_51081-710x550x.jpg,Курица по-армянски в лаваше
chicken_bludo_128,https://www.povarenok.ru/data/cache/2014jun/03/31/761380_70973-710x550x.jpg,"Курица ""Уколотая"""
chicken_bludo_129,https://www.povarenok.ru/images/recipes/10/1073/107385.jpg,Курица под шубой в горчичном маринаде
chicken_bludo_130,https://www.povarenok.ru/data/cache/2014may/03/04/736324_50856-710x550x.jpg,"Окорочка ""Шашлычок"""
chicken_bludo_131,https://www.povarenok.ru/images/recipes/29/2908/290862.jpg,Куриная грудка для ленивых
chicken_bludo_132,https://www.povarenok.ru/images/recipes/24/2495/249555.jpg,Чахохбили
chicken_bludo_133,https://www.povarenok.ru/data/cache/2013jan/24/46/68664_92713-710x550x.jpg,Котлеты по-киевски
chicken_bludo_134,https://www.povarenok.ru/data/cache/2016may/13/57/1575482_97005-710x550x.jpg,Куриные голени по-армянски
chicken_bludo_135,https://www.povarenok.ru/data/cache/2016sep/06/22/1698871_30467-710x550x.jpg,Нежная курица в хрустящей панировке
chicken_bludo_136,https://www.povarenok.ru/data/cache/2013dec/15/17/593602_39698-710x550x.jpg,"Куриные котлеты ""Новомихайловские"""
chicken_bludo_137,https://www.povarenok.ru/data/cache/2015sep/21/09/1272115_87200-710x550x.jpg,"Куриные котлеты ""Ленивая невестка"""
chicken_bludo_138,https://www.povarenok.ru/data/cache/2015mar/06/05/1056611_41957-710x550x.jpg,"Жареная курица без масла ""Секретный рецепт"""
chicken_bludo_139,https://www.povarenok.ru/data/cache/2016nov/16/41/1814405_74213-710x550x.jpg,Шарики из индейки
chicken_bludo_140,https://www.povarenok.ru/data/cache/2015oct/29/20/1327678_28527-710x550x.jpg,Куриные отбивные в луковом кляре
chicken_bludo_141,https://www.povarenok.ru/data/cache/2015may/17/43/1146354_38605-710x550x.jpg,Шашлык по-грузински из курицы
chicken_bludo_142,https://www.povarenok.ru/data/cache/2020aug/19/12/2756901_40355-710x550x.jpg,Печень по-тоскански
chicken_bludo_143,https://www.povarenok.ru/data/cache/2016sep/18/03/1711037_91825-710x550x.jpg,"Куриная грудка ""Как пицца"""
chicken_bludo_144,https://www.povarenok.ru/data/cache/2013may/08/16/153267_92253-710x550x.jpg,Куриные сердечки с макаронами
chicken_bludo_145,https://www.povarenok.ru/images/recipes/6/682/68250.jpg,Печень по-царски
chicken_bludo_146,https://www.povarenok.ru/data/cache/2014sep/04/08/849215_90422-710x550x.jpg,Ароматная куриная колбаса в сковороде
chicken_bludo_147,https://www.povarenok.ru/data/cache/2014sep/01/49/846103_17409-710x550x.jpg,Курица с фаршированными рулетами
chicken_bludo_148,https://www.povarenok.ru/data/cache/2014sep/02/20/846619_67775-710x550x.jpg,Шакшука с мясом
chicken_bludo_149,https://www.povarenok.ru/data/cache/2017oct/27/59/2161025_50997-710x550x.jpg,Куриные бедра в луково-сырном соусе
chicken_bludo_150,https://www.povarenok.ru/data/cache/2013jan/28/50/71280_19892-710x550x.jpg,Тушеная утка с луковыми рулетами
chicken_bludo_151,https://www.povarenok.ru/data/cache/2013jan/24/42/68892_35857-710x550x.jpg,Рубленые куриные котлеты с сыром
chicken_bludo_152,https://www.povarenok.ru/data/cache/2015dec/17/10/1382170_35107-710x550x.jpg,Сочни куриные
chicken_bludo_153,https://www.povarenok.ru/data/cache/2013sep/18/59/511889_13040-710x550x.jpg,"Фаршированная курица ""Мой семейный рецепт"""
chicken_bludo_154,https://www.povarenok.ru/data/cache/2019jan/24/59/2476504_56703-710x550x.jpg,Куриная грудка с фасолью
chicken_bludo_155,https://www.povarenok.ru/data/cache/2015apr/25/28/1122567_84503-710x550x.jpg,Рубленые печёночные котлеты
chicken_bludo_156,https://www.povarenok.ru/data/cache/2013nov/07/09/555177_18355-710x550x.jpg,Куриные грудки в сливочно-горчичном соусе
chicken_bludo_157,https://www.povarenok.ru/data/cache/2016jan/07/21/1400845_55601-710x550x.jpg,Цыплёнок табака «Цицила тапака»
chicken_bludo_158,https://www.povarenok.ru/data/cache/2015feb/21/28/1042355_61735-710x550x.jpg,"Курица ""Просто чудо"""
chicken_bludo_159,https://www.povarenok.ru/data/cache/2013feb/16/57/85094_39975-710x550x.jpg,"Горячее из куриного филе ""Любчик"""
chicken_bludo_160,https://www.povarenok.ru/data/cache/2017jul/15/50/2066735_43548-710x550x.jpg,"Куриные голени, запечённые в баклажане"
chicken_bludo_161,https://www.povarenok.ru/data/cache/2013aug/25/43/497330_22076-710x550x.jpg,Диетические куриные оладьи
chicken_bludo_162,https://www.povarenok.ru/data/cache/2014sep/17/02/864732_91129-710x550x.jpg,Отбивная из куриного окорочка с картофелем
chicken_bludo_163,https://www.povarenok.ru/data/cache/2016jul/27/30/1658224_52574-710x550x.jpg,"Куриная грудка ""Слойка"""
chicken_bludo_164,https://www.povarenok.ru/data/cache/2016jun/26/54/1624729_54977-710x550x.jpg,Курица в испанском стиле
chicken_bludo_165,https://www.povarenok.ru/data/cache/2016mar/09/53/1489488_84893-710x550x.jpg,"Куриная грудка ""Необычный вкус"""
chicken_bludo_166,https://www.povarenok.ru/data/cache/2016jan/28/18/1423634_20600-710x550x.jpg,"Курица, запеченная в лаваше"
chicken_bludo_167,https://www.povarenok.ru/data/cache/2013jan/24/52/68717_42028-710x550x.jpg,Фриттата-перевертыш с курицей
chicken_bludo_168,https://www.povarenok.ru/data/cache/2014jan/10/07/615429_21199-710x550x.jpg,Медовая курица
chicken_bludo_169,https://www.povarenok.ru/data/cache/2019mar/13/29/2504701_80244-710x550x.jpg,Куриное филе в воздушном кляре
chicken_bludo_170,https://www.povarenok.ru/images/recipes/28/2849/284993.jpg,Котлеты по-киевски
chicken_bludo_171,https://www.povarenok.ru/data/cache/2017nov/27/02/2192079_36946-710x550x.jpg,Куриные голени в сметанно-горчичном соусе
chicken_bludo_172,https://www.povarenok.ru/data/cache/2016may/28/31/1592899_93655-710x550x.jpg,Ленивая сковорода с рисом и курицей
chicken_bludo_173,https://www.povarenok.ru/images/recipes/13/1319/131932.jpg,Целая курица без косточек
chicken_bludo_174,https://www.povarenok.ru/data/cache/2019feb/27/52/2496034_38780-710x550x.jpg,Куриный шницель в пекарской бумаге
chicken_bludo_175,https://www.povarenok.ru/data/cache/2020jun/29/19/2736332_18143-710x550x.jpg,Секретные котлеты из курицы
chicken_bludo_176,https://www.povarenok.ru/data/cache/2018oct/01/31/2407874_16569-710x550x.jpg,Печень по-грузински
chicken_bludo_177,https://www.povarenok.ru/data/cache/2014jan/26/59/626318_14012-710x550x.jpg,Рубленые куриные котлеты
chicken_bludo_178,https://www.povarenok.ru/images/recipes/36/3686/368689.jpg,"Настоящие котлеты ""По-киевски"""
chicken_bludo_179,https://www.povarenok.ru/images/recipes/17/1745/174541.jpg,Курица по-японски на шпажках
chicken_bludo_180,https://www.povarenok.ru/data/cache/2019mar/02/18/2497933_49197-710x550x.jpg,Курица по-сельски
chicken_bludo_181,https://www.povarenok.ru/data/cache/2019aug/09/57/2570098_95563-710x550x.jpg,Куриные отбивные в сырном кляре
chicken_bludo_182,https://www.povarenok.ru/data/cache/2015sep/13/40/1264041_35204-710x550x.jpg,Куриное филе грудки на скорую руку
chicken_bludo_183,https://www.povarenok.ru/data/cache/2013jan/25/37/69186_13411-710x550x.jpg,"Печеночные котлеты ""Лакомый кусочек"""
chicken_bludo_184,https://www.povarenok.ru/data/cache/2016may/14/34/1576461_11379-710x550x.jpg,Рис с овощами и куриными ножками
chicken_bludo_185,https://www.povarenok.ru/data/cache/2013nov/01/03/548280_63123-710x550x.jpg,Куриное филе в морковном кляре
chicken_bludo_186,https://www.povarenok.ru/data/cache/2013jan/24/34/68859_69085-710x550x.jpg,Крученики из куриного филе
chicken_bludo_187,https://www.povarenok.ru/data/cache/2013jan/28/52/71302_44473-710x550x.jpg,Чесночные куриные крылышки
chicken_bludo_188,https://www.povarenok.ru/data/cache/2020jul/23/09/2749033_69962-710x550x.jpg,Куриные бедра в соусе из кабачков
chicken_bludo_189,https://www.povarenok.ru/data/cache/2018apr/21/34/2319826_26996-710x550x.jpg,Жареная куриная грудка в пергаменте
chicken_bludo_190,https://www.povarenok.ru/data/cache/2017jun/18/35/2045841_40959-710x550x.jpg,Окорочка с сыром и картофелем в фольге
chicken_bludo_191,https://www.povarenok.ru/data/cache/2021jan/16/21/2822552_92603-710x550x.jpg,Быстрое куриное филе
chicken_bludo_192,https://www.povarenok.ru/data/cache/2015dec/21/05/1385448_85993-710x550x.jpg,Курица фламбе
chicken_bludo_193,https://www.povarenok.ru/data/cache/2013jan/25/20/69119_42156-710x550x.jpg,Куриные грудки в кремовом овощном соусе
chicken_bludo_194,https://www.povarenok.ru/data/cache/2018jan/13/21/2234679_10479-710x550x.jpg,"Сочная курица, запеченная в духовке"
chicken_bludo_195,https://www.povarenok.ru/images/recipes/8/849/84928.jpg,Мешочки «с сюрпризом»
chicken_bludo_196,https://www.povarenok.ru/data/cache/2015apr/24/48/1121127_30637-710x550x.jpg,"Куриная отбивная ""Солнечная"""
chicken_bludo_197,https://www.povarenok.ru/data/cache/2013jan/25/23/69133_61962-710x550x.jpg,Цыплята с чесночным соусом
chicken_bludo_198,https://www.povarenok.ru/data/cache/2013jan/25/56/69250_58418-710x550x.jpg,Котлеты по-сербски
chicken_bludo_199,https://www.povarenok.ru/data/cache/2015nov/03/40/1333013_17667-710x550x.jpg,Вкуснейшая курица для семейного торжества
chicken_bludo_200,https://www.povarenok.ru/data/cache/2016aug/14/04/1675171_63542-710x550x.jpg,Творожно-куриные шарики под кабачковым соусом
chicken_bludo_201,https://www.povarenok.ru/data/cache/2013jan/28/55/71323_23688-710x550x.jpg,"Утка с фруктами, лакированная медом"
chicken_bludo_202,https://www.povarenok.ru/data/cache/2013feb/07/40/78821_37905-710x550x.jpg,"Курица ""Весенняя"""
chicken_bludo_203,https://www.povarenok.ru/data/cache/2020oct/14/27/2778684_79475-710x550x.jpg,"Курица, запеченная с кочаном капусты"
chicken_bludo_204,https://www.povarenok.ru/data/cache/2013jan/24/31/68838_41371-710x550x.jpg,Куриные оладьи с овощами
chicken_bludo_205,https://www.povarenok.ru/data/cache/2013jul/14/39/471608_12625-710x550x.jpg,Картофель с курицей по-семейному
chicken_bludo_206,https://www.povarenok.ru/data/cache/2014jun/18/01/773384_87692-710x550x.jpg,Гедлибже
chicken_bludo_207,https://www.povarenok.ru/data/cache/2012dec/14/23/49915_44815-710x550x.jpg,Хрустящие куриные крылья
chicken_bludo_208,https://www.povarenok.ru/images/recipes/45/4540/454014.jpg,"Куриные стрипсы ""КФС"""
chicken_bludo_209,https://www.povarenok.ru/data/cache/2013jan/25/57/69257_58452-710x550x.jpg,Курица по-корейски
chicken_bludo_210,https://www.povarenok.ru/data/cache/2016jun/14/55/1612317_96137-710x550x.jpg,Куриные слойки-гриль
kasha_1,https://www.povarenok.ru/images/recipes/41/4166/416638.jpg,Манная каша без комочков
kasha_2,https://www.povarenok.ru/data/cache/2013dec/18/23/595953_54718-710x550x.jpg,Каша гречневая и секреты еe приготовления
kasha_3,https://www.povarenok.ru/data/cache/2014mar/01/23/665686_45601-710x550x.jpg,Перловая каша
kasha_4,https://www.povarenok.ru/images/recipes/54/5416/541665.jpg,Манная каша
kasha_5,https://www.povarenok.ru/data/cache/2020mar/31/34/2683354_62236-710x550x.jpg,Рисовая каша с молоком
kasha_6,https://www.povarenok.ru/images/recipes/8/868/86886.jpg,"Каша ""Дружба"""
kasha_7,https://www.povarenok.ru/images/recipes/40/4085/408536.jpg,Тыквенная каша
kasha_8,https://www.povarenok.ru/images/recipes/16/1680/168054.jpg,Пшенная каша с тыквой
kasha_9,https://www.povarenok.ru/images/recipes/36/3655/365517.jpg,Молочная рисовая каша в МВ
kasha_10,https://www.povarenok.ru/images/recipes/9/988/98897.jpg,Тыквенная каша с рисом и изюмом
kasha_11,https://www.povarenok.ru/data/cache/2014jan/03/46/610124_52213-710x550x.jpg,Монастырская каша
kasha_12,https://www.povarenok.ru/data/cache/2013jan/27/47/71154_89123-710x550x.jpg,Ячневая каша жареная
kasha_13,https://www.povarenok.ru/data/cache/2014sep/28/12/877710_20076-710x550x.jpg,Карамельная геркулесовая каша
kasha_14,https://www.povarenok.ru/data/cache/2013jan/27/32/71124_82581-710x550x.jpg,Жареные палочки из пшенной каши
kasha_15,https://www.povarenok.ru/data/cache/2016sep/21/21/1714416_65916-710x550x.jpg,Правильная перловая каша
kasha_16,https://www.povarenok.ru/data/cache/2015may/14/52/1141557_73562-710x550x.jpg,"Омлет ""Нежнейший"" с манной кашей"
kasha_17,https://www.povarenok.ru/data/cache/2014mar/31/46/704041_51962-710x550x.jpg,"Пшенная каша ""Одуванчик"""
kasha_19,https://www.povarenok.ru/data/cache/2014mar/11/14/677759_57180-710x550x.jpg,Рисово-пшенная каша с квашеной капустой
kasha_20,https://www.povarenok.ru/data/cache/2014sep/03/39/847966_88366-710x550x.jpg,Оладьи из овсяной каши
kasha_21,https://www.povarenok.ru/data/cache/2015oct/13/25/1308433_53480-710x550x.jpg,Хлеб на манной каше
kasha_22,https://www.povarenok.ru/images/recipes/11/1140/114083.jpg,Скромная каша с царским размахом
kasha_23,https://www.povarenok.ru/data/cache/2012sep/08/07/1753_59629-710x550x.jpg,Гороховая каша
kasha_24,https://www.povarenok.ru/data/cache/2015jan/19/47/1001487_99948-710x550x.jpg,Каша по-суворовски
kasha_25,https://www.povarenok.ru/data/cache/2018sep/06/55/2393339_68704-710x550x.jpg,Каша гороховая в духовке
kasha_26,https://www.povarenok.ru/images/recipes/21/2187/218749.jpg,Пшенная каша в горшочке
kasha_28,https://www.povarenok.ru/data/cache/2013feb/10/12/80581_90782-300x0.jpg,"Каша ""Алтынная"""
kasha_31,https://www.povarenok.ru/data/cache/2015sep/05/45/1255154_58287-710x550x.jpg,Гороховая каша сливочная в горшочке
kasha_32,https://www.povarenok.ru/data/cache/2015jun/05/57/1166998_18880-710x550x.jpg,Нескучная овсяная каша
